Kod;Nazwa;MIESIAC;Rodzaj ;Cena_i_wska�niki;Rok;Wartosc;Jednostka_miary;Atrybut
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2006;;zł;
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2007;;zł;
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2008;;zł;
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2009;;zł;
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2010;;zł;
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2011;;zł;
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2012;;zł;
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2013;;zł;
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2014;;zł;
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2015;;zł;
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2016;;zł;
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2017;;zł;
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2018;25,5;zł;
2600000;SWIETOKRZYSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2019;25,07;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2006;146,5;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2007;161,33;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2008;165;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2009;164,5;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2010;183,83;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2011;184,67;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2012;177,16;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;200,33;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2014;210,33;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2015;210,5;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2016;210,5;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2017;196,31;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2018;202,98;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2019;201,81;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2006;137,67;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2007;144,17;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2008;141,33;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2009;145,33;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2010;163,5;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2011;161,83;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2012;164,17;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;171,67;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2014;173,33;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2015;177,67;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2016;177,67;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2017;182,98;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2018;185,48;zł;
2600000;SWIETOKRZYSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2019;184,15;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2006;53,33;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2007;55;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2008;60;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2009;65;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2010;66,67;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2011;71,67;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2012;78,33;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2013;85;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2014;90;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2015;90;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2016;86,67;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2017;86,67;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2018;90;zł;
2600000;SWIETOKRZYSKIE;maj;wizyta u lekarza specjalisty;cena;2019;90;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2006;;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2007;;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2008;;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2009;;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2010;;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2011;;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2012;;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2013;5,29;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2014;5,37;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2015;4,71;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2016;4,1;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2017;4,37;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2018;5,01;zł;
2600000;SWIETOKRZYSKIE;maj;olej napędowy - za 1l;cena;2019;5,22;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2006;0,29;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2007;0,33;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2008;0,44;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2009;0,4;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2010;0,39;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2011;0,41;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2012;0,42;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2013;0,42;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2014;0,41;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2015;0,4;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2016;0,36;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2017;0,37;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2018;0,42;zł;
2800000;WARMINSKO_MAZURSKIE;maj;bułka pszenna - za 50g;cena;2019;0,43;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2006;5,22;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2007;6,12;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2008;6,19;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2009;6,9;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2010;6,39;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2011;7,51;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2012;7,67;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2013;7,34;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2014;7,34;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2015;6,84;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2016;6,98;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2017;6,7;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2018;6,76;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kurczęta patroszone - za 1kg;cena;2019;7,71;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2006;12,69;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2007;11,71;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2008;11,74;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2009;13,87;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2010;14,93;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2011;15,74;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2012;17,23;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2013;16,81;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2014;17,63;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2015;16,81;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2016;17,24;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2017;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2018;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;kiełbasa wędzona - za 1kg;cena;2019;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2006;2,52;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2007;2,54;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2008;2,81;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2009;2,78;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2010;2,52;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2011;2,6;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2012;2,7;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2013;2,75;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2014;3,04;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2015;2,98;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2016;2,82;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2017;2,94;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2018;2,88;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 3-3,5%, sterylizowane - za 1l;cena;2019;2,63;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2006;1,71;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2007;1,68;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2008;2,24;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2009;2,23;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2010;2,26;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2011;2,33;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2012;2,43;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2013;2,45;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2014;2,54;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2015;2,54;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2016;2,3;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2017;2,39;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2018;2,5;zł;
2800000;WARMINSKO_MAZURSKIE;maj;mleko krowie spożywcze o zawartości tłuszczu 2-2,5% - za 1l;cena;2019;2,53;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2006;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2007;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2008;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2009;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2010;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2011;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2012;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2013;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2014;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2015;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2016;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2017;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2018;21,12;zł;
2800000;WARMINSKO_MAZURSKIE;maj;podkoszulek męski bawełniany, bez rękawa;cena;2019;23,36;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2006;141,39;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2007;140,58;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2008;147,68;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2009;146,98;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2010;160,38;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2011;165,18;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2012;175,18;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;181,59;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2014;177,09;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2015;188,88;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2016;191,47;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2017;196,67;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2018;195,67;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty męskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2019;194,77;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2006;143,79;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2007;142,89;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2008;141,49;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2009;146,59;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2010;146,78;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2011;143,38;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2012;159,48;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2013;167,49;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2014;175,18;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2015;184,09;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2016;185,68;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2017;184,37;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2018;196,07;zł;
2800000;WARMINSKO_MAZURSKIE;maj;półbuty damskie skórzane na podeszwie nieskórzanej - za 1parę;cena;2019;189,78;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2006;48,8;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2007;50;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2008;52;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2009;58;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2010;70;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2011;73,5;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2012;80;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2013;90;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2014;91;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2015;90;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2016;94;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2017;101;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2018;102;zł;
2800000;WARMINSKO_MAZURSKIE;maj;wizyta u lekarza specjalisty;cena;2019;117;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2006;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2007;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2008;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2009;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2010;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2011;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2012;;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2013;5,36;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2014;5,34;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2015;4,72;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2016;4,11;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2017;4,42;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2018;5,01;zł;
2800000;WARMINSKO_MAZURSKIE;maj;olej napędowy - za 1l;cena;2019;5,22;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2006;0,31;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2007;0,36;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2008;0,41;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2009;0,43;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2010;0,43;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2011;0,46;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2012;0,45;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2013;0,45;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2014;0,44;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2015;0,44;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2016;0,44;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2017;0,46;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2018;0,49;zł;
3000000;WIELKOPOLSKIE;maj;bułka pszenna - za 50g;cena;2019;0,54;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2006;4,93;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2007;6,04;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2008;6,15;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2009;6,6;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2010;6,06;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2011;7,28;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2012;7,41;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2013;7,65;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2014;7,22;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2015;6,54;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2016;6,89;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2017;6,88;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2018;7,07;zł;
3000000;WIELKOPOLSKIE;maj;kurczęta patroszone - za 1kg;cena;2019;7,55;zł;
3000000;WIELKOPOLSKIE;maj;kiełbasa wędzona - za 1kg;cena;2006;10,71;zł;
3000000;WIELKOPOLSKIE;maj;kiełbasa wędzona - za 1kg;cena;2007;11,34;zł;
3000000;WIELKOPOLSKIE;maj;kiełbasa wędzona - za 1kg;cena;2008;11,23;zł;
